date,ticker,prev_close,open,high,low,close,volume,prev_volume,vwap,n_transactions,gap_pct,gap_direction,day_return_pct,day_range_pct,max_runup_pct,max_drawdown_pct,gap_filled,vol_ratio,close_vs_open,sector,sic_code,market_cap,shares_outstanding,primary_exchange,ticker_type,float_millions,mcap_millions,dollar_volume,dollar_volume_millions,turnover_ratio,first_5m_ret,first_15m_ret,first_30m_ret,first_60m_ret,max_runup_from_open,max_dd_from_open,time_to_hod_bars,time_to_hod_pct,reversion_from_hod_pct,gap_fill_pct,first_30m_vol_pct,first_60m_vol_pct,vol_decay_ratio,first_30m_range_pct,close_in_range_pct,green_bar_pct,opening_ramp_bars,opening_ramp_body_pct,avg_bar_range_pct,intraday_error
2025-03-19,XONI,0.047,0.0301,0.06,0.0301,0.06,229860,137257,0.0492,24,-35.96,down,99.34,99.34,99.34,0.0,1,1.67,green,,,,,OTC Link,CS,,,11309.112000000001,0.01,,56.15,72.43,99.34,99.34,99.34,0.0,16.0,94.1,0.0,100.0,100.0,100.0,1.0,100.0,100.0,11.8,0.0,0.0,2.541,
2025-03-19,KBSX,5.49,3.5,4.9099,3.47,4.05,4398328,53731278,4.1672,27119,-36.25,down,15.71,41.14,40.28,-0.86,0,0.08,green,,,58419633.915,44766003.0,XNAS,CS,44.77,58.42,18328712.441600002,18.33,0.1,8.57,5.86,8.63,18.0,40.28,-0.86,45.0,12.7,-21.18,70.8,25.0,72.0,0.069,51.4,27.8,39.8,2.0,4.7,4.406,
2025-03-19,BRGX,0.0243,0.0131,0.0211,0.013,0.013,52088,21001,0.0162,4,-46.17,down,-0.76,62.14,61.37,-0.76,0,2.48,red,,,,,OTC Link,CS,,,843.8256,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2025-03-19,CSSID,0.12,0.055,0.13,0.04,0.13,74034,38586,0.0796,12,-54.17,down,136.36,163.64,136.36,-27.27,1,1.92,green,,,,,,unknown,,,5893.106400000001,0.01,,100.0,136.36,136.36,136.36,136.36,-27.27,7.0,87.5,0.0,100.0,100.0,100.0,1.0,100.0,100.0,37.5,0.0,0.0,9.409,
2025-03-19,CSUI,0.0239,0.0107,0.0108,0.0101,0.0102,59100,6447,0.0106,4,-55.23,down,-4.67,6.54,0.93,-5.61,0,9.17,red,,,,,OTC Link,CS,,,626.46,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2025-03-20,GLSTR,0.0869,0.2319,0.25,0.2299,0.25,153423,82500,0.247,50,166.92,up,7.78,8.67,7.78,-0.88,0,1.86,green,,,,,,unknown,,,37895.481,0.04,,1.29,7.76,7.76,7.76,7.76,-0.91,11.0,78.6,0.0,1.4,100.0,100.0,1.0,100.0,100.0,50.0,0.0,0.0,1.576,
2025-03-20,TIOG,0.026,0.05,0.0549,0.0034,0.0034,107413,934,0.0503,10,92.31,up,-93.2,103.1,9.9,-93.2,1,115.0,red,,,,,OTC Link,CS,,,5402.8739,0.01,,-93.2,-93.2,-93.2,-93.2,10.0,-93.2,3.0,60.0,-93.82,100.0,100.0,100.0,1.0,100.0,0.0,20.0,0.0,0.0,2.0,
2025-03-20,SAG,0.675,1.12,1.56,0.9403,1.17,126661665,2984277,1.2665,351999,65.93,up,4.46,55.33,39.29,-16.04,0,42.44,green,,,,,,unknown,,,160416998.7225,160.42,,2.68,9.02,21.53,28.68,39.29,-16.04,57.0,14.8,-26.28,40.4,29.9,60.4,0.08,58.1,33.8,46.4,3.0,6.34,5.975,
2025-03-20,SBMSF,0.075,0.1195,0.1195,0.05,0.065,540005,164911,0.0621,28,59.33,up,-45.61,58.16,0.0,-58.16,1,3.27,red,,,,,OTC Link,OS,,,33534.3105,0.03,,-49.79,-49.71,-45.61,-45.61,0.0,-58.16,0.0,0.0,-45.61,100.0,100.0,100.0,1.0,100.0,21.6,4.8,0.0,0.0,2.291,
2025-03-20,OPTN,6.0,9.5,9.6,9.09,9.15,2173473,20824,9.3019,14194,58.33,up,-3.68,5.37,1.05,-4.32,0,104.37,red,,,,,,unknown,,,20217428.4987,20.22,,-0.49,-1.68,-1.26,-1.68,1.05,-4.32,0.0,0.0,-4.69,11.7,20.1,27.4,0.49,70.6,11.8,30.3,0.0,0.0,0.65,
2025-03-20,ESSI,0.0137,0.0212,0.0333,0.0212,0.0333,202631,39906,0.0273,29,54.74,up,56.84,56.84,56.84,0.0,0,5.08,green,,,,,OTC Link,CS,,,5531.826300000001,0.01,,36.32,17.92,57.08,57.08,57.08,0.0,19.0,95.0,0.0,0.0,100.0,100.0,1.0,100.0,100.0,10.0,0.0,0.0,0.802,
2025-03-20,WINT,1.69,2.56,3.48,1.94,2.18,121995001,110879,2.7728,559049,51.48,up,-14.84,60.16,35.94,-24.22,0,1100.25,red,,,,,OTC Link,CS,,,338267738.7728,338.27,,12.11,21.88,28.52,10.15,35.94,-24.22,27.0,6.9,-37.65,71.3,48.3,66.3,0.033,64.9,14.9,50.8,0.0,0.0,6.88,
2025-03-20,GSDT,0.275,0.4,0.4,0.25,0.35,70075,115532,0.325,30,45.45,up,-12.5,37.5,0.0,-37.5,1,0.61,red,,,,,OTC Link,CS,,,22774.375,0.02,,0.0,-25.0,-12.5,-12.5,0.0,-37.5,0.0,0.0,-12.5,100.0,100.0,100.0,1.0,100.0,66.7,4.3,0.0,0.0,1.087,
2025-03-20,BABYF,0.1,0.142,0.142,0.1,0.139,143488,25565,0.1117,103,42.0,up,-2.11,29.58,0.0,-29.58,1,5.61,red,,,,,OTC Link,OS,,,16027.6096,0.02,,-28.17,-25.35,-19.72,-2.11,0.0,-29.58,0.0,0.0,-2.11,100.0,71.2,100.0,1.0,100.0,92.9,2.0,0.0,0.0,1.268,
2025-03-20,RLTR,0.0135,0.0178,0.0178,0.008,0.016,884641,133054,0.0107,39,31.85,up,-10.11,55.06,0.0,-55.06,1,6.65,red,,,,,OTC Link,CS,,,9465.6587,0.01,,-43.26,-41.01,-10.11,-10.11,0.0,-55.06,0.0,0.0,-10.11,100.0,100.0,100.0,1.0,100.0,81.6,13.8,0.0,0.0,1.918,
2025-03-20,OMGAQ,0.011,0.0145,0.0149,0.011,0.0148,210969,77548,0.0138,72,31.82,up,2.07,26.9,2.76,-24.14,1,2.72,green,,,,,,unknown,,,2911.3722,0.0,,-10.34,-10.34,2.07,2.07,2.76,-24.14,6.0,20.7,-0.67,100.0,100.0,100.0,1.0,100.0,97.4,3.4,0.0,0.0,1.118,
2025-03-20,EVSV,0.006,0.0079,0.0081,0.0079,0.008,136691,298398,0.008,13,31.67,up,1.27,2.53,2.53,0.0,0,0.46,green,,,,,OTC Link,CS,,,1093.528,0.0,,2.53,1.27,1.27,1.27,2.53,0.0,2.0,25.0,-1.23,0.0,100.0,100.0,1.0,20.0,10.0,12.5,0.0,0.0,0.158,
2025-03-20,XONI,0.06,0.0403,0.06,0.0403,0.06,68985,229860,0.0571,21,-32.83,down,48.88,48.88,48.88,0.0,1,0.3,green,,,,,OTC Link,CS,,,3939.0434999999998,0.0,,43.92,48.88,48.88,48.88,48.88,0.0,1.0,9.1,0.0,100.0,100.0,100.0,1.0,100.0,100.0,36.4,0.0,0.0,9.136,
2025-03-20,LSEAW,0.1078,0.072,0.085,0.071,0.0711,151912,27680,0.0762,170,-33.21,down,-1.25,19.44,18.06,-1.39,0,5.49,red,,,,,,unknown,,,11575.6944,0.01,,4.31,5.69,5.69,-1.25,18.06,-1.39,3.0,5.3,-16.35,36.3,51.3,100.0,1.0,92.9,0.7,12.3,1.0,0.14,1.056,
2025-03-20,BHIL,0.6454,0.3872,0.4599,0.335,0.384,1471542,274525,0.4024,3655,-40.01,down,-0.83,32.26,18.78,-13.48,0,5.36,red,,,,,,unknown,,,592148.5007999999,0.59,,-1.86,-0.93,-3.56,-7.02,18.78,-13.48,86.0,27.2,-13.7,28.2,18.6,34.3,0.281,49.8,49.6,29.1,0.0,0.0,2.436,
2025-03-20,SYRS,0.1172,0.07,0.1125,0.065,0.105,5682220,14991631,0.0896,1441,-40.27,down,50.0,67.86,60.71,-7.14,0,0.38,green,,,,,OTC Link,CS,,,509126.912,0.51,,21.57,10.0,2.14,3.0,60.71,-7.14,139.0,49.8,-6.67,90.0,32.9,44.1,0.156,65.1,84.2,22.2,1.0,15.86,6.848,
2025-03-20,BTCTW,0.0182,0.0105,0.02,0.0064,0.01,222872,34700,0.0102,157,-42.31,down,-4.76,129.52,90.48,-39.05,1,6.42,red,,,,,,unknown,,,2273.2944,0.0,,90.48,-5.71,49.52,-4.76,90.48,-39.05,4.0,7.7,-50.0,100.0,73.5,100.0,1.0,100.0,26.5,11.5,0.0,0.0,11.397,
2025-03-20,ELEV,0.4778,0.2735,0.3196,0.241,0.278,18189250,447688,0.2781,19175,-42.76,down,1.65,28.74,16.86,-11.88,0,40.63,green,,,,,,unknown,,,5058430.425,5.06,,-4.94,0.18,-6.29,-3.14,16.86,-11.88,129.0,33.1,-12.11,22.6,26.7,43.4,0.249,34.9,50.8,37.2,0.0,0.0,2.011,
2025-03-20,CAPC,0.0199,0.01,0.016,0.01,0.0128,136399,2100,0.0104,3,-49.75,down,28.0,60.5,60.5,0.0,0,64.95,green,,,,,OTC Link,CS,,,1418.5495999999998,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2025-03-21,NCFFF,0.0136,0.0435,0.0435,0.0435,0.0435,93000,326,0.0307,6,219.85,up,0.0,0.0,0.0,0.0,0,285.28,doji,,,,,OTC Link,OS,,,2855.1000000000004,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2025-03-21,ALUR,2.28,3.87,4.18,3.09,3.58,74451737,3107942,3.6772,458227,69.74,up,-7.49,28.17,8.01,-20.16,0,23.96,red,,,,,OTC Link,CS,,,273773927.2964,273.77,,-4.91,-9.56,-11.87,-17.31,8.01,-20.16,0.0,0.0,-13.52,49.1,36.0,47.2,0.201,83.5,48.2,51.3,2.0,5.04,3.38,
2025-03-21,PRTDF,0.016,0.027,0.027,0.027,0.027,53700,2150,0.027,1,68.75,up,0.0,0.0,0.0,0.0,0,24.98,doji,,,,,OTC Link,OS,,,1449.9,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2025-03-21,YOTAR,0.1156,0.19,0.1942,0.1121,0.18,57920,3778,0.1738,137,64.36,up,-5.26,43.21,2.21,-41.0,1,15.33,red,,,,,OTC Link,RIGHT,,,10066.496000000001,0.01,,1.58,-40.95,-5.26,-5.26,2.21,-41.0,3.0,12.0,-7.31,100.0,100.0,100.0,1.0,100.0,82.7,8.0,0.0,0.0,9.057,
2025-03-21,VVPR,0.8479,1.32,1.6299,1.04,1.29,65083594,715388,1.301,191763,55.68,up,-2.27,44.69,23.48,-21.21,0,90.98,red,,,32573075.3,12527212.0,XNAS,CS,12.53,32.57,84673755.794,84.67,5.2,1.45,15.91,-10.58,-21.21,23.48,-21.21,9.0,2.3,-20.86,59.3,62.9,74.6,0.063,78.0,42.4,51.8,1.0,3.03,7.221,
2025-03-21,NVSGF,0.011,0.017,0.017,0.0124,0.0128,50800,680699,0.0142,4,54.55,up,-24.71,27.06,0.0,-27.06,0,0.07,red,,,,,OTC Link,OS,,,721.36,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2025-03-21,IBO,2.08,3.16,6.17,2.89,4.96,142233137,30679574,4.4193,783836,51.92,up,56.96,103.8,95.25,-8.54,0,4.64,green,PHARMACEUTICAL PREPARATIONS,2834,63609708.448,12185412.0,XASE,CS,12.19,63.61,628570902.3441,628.57,11.67,17.09,10.76,14.24,45.15,95.25,-8.54,70.0,18.1,-22.85,25.0,17.3,35.6,0.412,41.5,57.0,48.4,2.0,6.96,7.524,
2025-03-21,KGKG,0.3375,0.5,0.5,0.125,0.25,213060,452,0.2494,308,48.15,up,-50.0,75.0,0.0,-75.0,1,470.52,red,,,,,,unknown,,,53137.164000000004,0.05,,0.0,-50.0,-50.0,-50.0,0.0,-50.0,0.0,0.0,-50.0,100.0,85.5,97.5,0.229,100.0,0.0,0.0,0.0,0.0,0.0,
2025-03-21,PNBK,1.06,1.51,1.58,1.13,1.4,19654325,2866286,1.4343,84108,42.45,up,-7.28,29.8,4.64,-25.17,0,6.86,red,NATIONAL COMMERCIAL BANKS,6021,154087962.78,114991017.0,XNAS,CS,114.99,154.09,28190198.347499996,28.19,0.17,-5.3,-7.81,-16.55,-15.89,4.64,-25.17,8.0,2.2,-12.66,84.4,51.1,58.9,0.131,75.6,55.6,40.2,0.0,0.0,2.896,
2025-03-21,GGDCF,0.0259,0.0357,0.0458,0.0306,0.0306,58000,161400,0.0362,4,37.84,up,-14.29,42.69,28.4,-14.29,0,0.36,red,,,,,OTC Link,OS,,,2099.6000000000004,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2025-03-21,ETST,0.1205,0.16,0.16,0.1211,0.122,164744,115150,0.1448,35,32.78,up,-23.75,24.31,0.0,-24.31,0,1.43,red,,,,,OTC Link,CS,,,23854.931200000003,0.02,,-6.31,-6.88,-23.75,-23.75,0.0,-24.31,0.0,0.0,-23.75,98.5,100.0,100.0,1.0,100.0,2.3,0.0,0.0,0.0,0.824,
2025-03-21,SOWG,2.75,1.91,1.9991,1.45,1.54,698019,27516,1.7374,3773,-30.55,down,-19.37,28.75,4.66,-24.08,0,25.37,red,FOOD AND KINDRED PRODUCTS,2000,5142123.3401999995,13328469.0,XNAS,CS,13.33,5.14,1212738.2106,1.21,0.05,-12.04,-6.29,-8.9,0.51,4.66,-24.08,63.0,24.1,-23.47,10.6,28.4,38.0,0.581,71.9,14.6,24.5,0.0,0.0,2.994,
2025-03-21,BYDMF,0.0416,0.0279,0.0391,0.025,0.0252,525203,125000,0.0295,49,-33.04,down,-9.57,50.74,40.45,-10.29,0,4.2,red,,,,,OTC Link,OS,,,15493.4885,0.02,,40.14,40.14,-9.68,-9.68,40.14,-10.39,3.0,10.0,-35.55,81.8,100.0,100.0,1.0,100.0,1.4,20.0,0.0,0.0,5.711,
2025-03-21,SYRS,0.105,0.0686,0.1,0.06,0.0615,2901178,5682220,0.0707,1167,-34.67,down,-10.35,58.31,45.77,-12.54,0,0.51,red,,,,,OTC Link,CS,,,205113.28459999998,0.21,,13.7,23.91,3.5,-6.71,45.77,-12.54,0.0,0.0,-38.5,86.3,14.4,34.5,0.466,82.0,3.8,20.1,0.0,0.0,10.923,
2025-03-21,BKTPF,0.025,0.0157,0.0157,0.015,0.015,113000,7588,0.0189,6,-37.36,down,-4.21,4.21,0.0,-4.21,0,14.89,red,,,,,OTC Link,OS,,,2135.7,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2025-03-21,SHFSW,0.0285,0.0165,0.03,0.016,0.03,212076,42601,0.0218,87,-42.11,down,81.82,84.85,81.82,-3.03,1,4.98,green,FINANCE SERVICES,6199,,12036588.0,XNAS,WARRANT,12.04,,4623.2568,0.0,0.02,0.0,81.82,81.82,81.82,81.82,-3.03,14.0,93.3,0.0,100.0,100.0,100.0,1.0,100.0,100.0,13.3,0.0,0.0,0.929,
2025-03-21,DMN,0.1244,0.0433,0.045,0.0351,0.0373,304101047,2113175,0.0398,143641,-65.19,down,-13.86,22.86,3.93,-18.94,0,143.91,red,,,,,,unknown,,,12103221.6706,12.1,,-1.85,-1.15,-9.47,-13.86,3.93,-18.94,4.0,1.0,-20.0,2.1,22.1,41.8,0.224,60.6,9.1,31.8,0.0,0.0,2.217,
2025-03-24,TIOG,0.0112,0.03,0.065,0.03,0.05,198758,388472,0.0583,17,167.86,up,66.67,116.67,116.67,0.0,0,0.51,green,,,,,OTC Link,CS,,,11587.5914,0.01,,83.33,66.67,66.67,66.67,116.67,0.0,6.0,66.7,-23.08,0.0,100.0,100.0,1.0,100.0,57.1,0.0,0.0,0.0,0.0,
2025-03-24,OROXF,0.14,0.35,0.44,0.147,0.1552,66000,7000,0.1564,10,150.0,up,-55.66,83.71,25.71,-58.0,0,9.43,red,,,,,OTC Link,OS,,,10322.400000000001,0.01,,-57.14,-55.66,-55.66,-55.66,25.71,-58.0,1.0,14.3,-64.73,96.7,100.0,100.0,1.0,100.0,2.8,0.0,0.0,0.0,0.0,
2025-03-24,IMTE,0.5399,1.26,2.23,1.03,2.1,108144342,1403436,1.4947,360041,133.38,up,66.67,95.24,76.98,-18.25,0,77.06,green,,,2150574.816,3446434.0,XNAS,CS,3.45,2.15,161643347.9874,161.64,31.38,10.28,-1.96,2.78,-11.1,76.98,-18.25,235.0,68.9,-7.62,31.9,19.8,31.8,0.454,21.7,85.8,46.9,0.0,0.0,4.553,
2025-03-24,TNMWF,0.0052,0.01,0.01,0.0053,0.01,117867,242128,0.0099,14,92.31,up,0.0,47.0,0.0,-47.0,0,0.49,doji,,,,,OTC Link,WARRANT,,,1166.8833000000002,0.0,,-47.0,0.0,0.0,0.0,0.0,-47.0,0.0,0.0,0.0,97.9,100.0,100.0,1.0,100.0,100.0,0.0,0.0,0.0,5.875,
2025-03-24,KVACW,0.0282,0.0485,0.0485,0.0283,0.0308,273959,3740,0.0323,124,71.99,up,-36.49,41.65,0.0,-41.65,0,73.25,red,BLANK CHECKS,6770,,14950000.0,XNAS,WARRANT,14.95,,8848.8757,0.01,0.02,-29.48,-41.03,-32.58,-36.49,0.0,-41.65,0.0,0.0,-36.49,99.5,35.0,100.0,1.0,100.0,12.4,2.9,0.0,0.0,0.282,
2025-03-24,MECPF,0.182,0.298,0.298,0.19,0.1981,1002034,6345,0.2028,552,63.74,up,-33.52,36.24,0.0,-36.24,0,157.92,red,,,,,OTC Link,OS,,,203212.4952,0.2,,-31.38,-32.05,-31.98,-31.98,0.0,-36.24,0.0,0.0,-33.52,93.1,17.7,38.8,1.155,88.4,7.5,14.0,0.0,0.0,2.441,
2025-03-24,CRTL,0.0063,0.01,0.014,0.01,0.014,75283,5200,0.0121,7,58.73,up,40.0,40.0,40.0,0.0,0,14.48,green,,,,,OTC Link,CS,,,910.9243,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2025-03-24,AVCRF,0.0304,0.0454,0.0454,0.0312,0.032,189000,25000,0.0359,18,49.31,up,-29.45,31.22,0.0,-31.22,0,7.56,red,,,,,OTC Link,OS,,,6785.1,0.01,,-31.28,-22.47,-29.52,-29.52,0.0,-31.28,0.0,0.0,-29.52,94.7,100.0,100.0,1.0,100.0,5.6,0.0,0.0,0.0,0.0,
2025-03-24,EEGUF,0.106,0.15,0.15,0.15,0.15,130132,200,0.1205,2,41.51,up,0.0,0.0,0.0,0.0,0,650.66,doji,,,,,OTC Link,OS,,,15680.905999999999,0.02,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2025-03-24,ZVZZT,7.1,10.03,27.32,10.03,25.32,291813,572394,24.1871,707,41.27,up,152.44,172.38,172.38,0.0,0,0.51,green,,,,,,unknown,,,7058110.212300001,7.06,,,,,,,,,,,,,,,,,,,,,no_bars
2025-03-24,TNYBF,0.0125,0.0173,0.025,0.0173,0.025,333189,27600,0.0206,22,38.4,up,44.51,44.51,44.51,0.0,0,12.07,green,,,,,,unknown,,,6863.6934,0.01,,7.51,44.51,44.51,44.51,44.51,0.0,10.0,90.9,0.0,0.0,100.0,100.0,1.0,100.0,100.0,18.2,0.0,0.0,0.578,
2025-03-24,WINT,1.48,2.01,2.17,1.65,1.76,24105826,3676177,2.0551,140963,35.81,up,-12.44,25.87,7.96,-17.91,0,6.56,red,,,,,OTC Link,CS,,,49539883.0126,49.54,,-5.97,-0.95,2.48,-8.96,7.96,-17.91,11.0,2.8,-19.83,67.9,52.8,69.9,0.081,65.4,17.3,44.3,0.0,0.0,4.272,
2025-03-24,BTCTW,0.0103,0.0139,0.0139,0.0065,0.0081,323438,233710,0.0092,219,34.95,up,-41.73,53.24,0.0,-53.24,1,1.38,red,,,,,,unknown,,,2975.6295999999998,0.0,,-7.19,-21.58,-41.01,-41.73,0.0,-53.24,0.0,0.0,-41.73,100.0,61.3,100.0,1.0,83.8,21.6,22.0,0.0,0.0,2.614,
2025-03-24,NGRBF,0.0075,0.01,0.033,0.01,0.026,52072,55745,0.0284,9,33.33,up,160.0,230.0,230.0,0.0,0,0.93,green,,,,,OTC Link,OS,,,1478.8448,0.0,,160.0,160.0,160.0,160.0,230.0,0.0,1.0,16.7,-21.21,0.0,100.0,100.0,1.0,100.0,69.6,0.0,0.0,0.0,0.0,
2025-03-24,NCFFF,0.0435,0.0299,0.0299,0.0272,0.0272,70005,93000,0.0276,2,-31.26,down,-9.03,9.03,0.0,-9.03,0,0.75,red,,,,,OTC Link,OS,,,1932.138,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2025-03-24,PNST,0.0885,0.0516,0.087,0.0516,0.087,55405,119117,0.0803,19,-41.69,down,68.6,68.6,68.6,0.0,0,0.47,green,,,,,,unknown,,,4449.0215,0.0,,62.02,68.6,68.6,68.6,68.6,0.0,6.0,75.0,0.0,95.9,100.0,100.0,1.0,100.0,100.0,25.0,1.0,55.04,10.974,
2025-03-24,GSDT,0.32,0.175,0.4,0.1704,0.2,111622,256462,0.2678,39,-45.31,down,14.29,131.17,128.57,-2.6,1,0.44,green,,,,,OTC Link,CS,,,29892.3716,0.03,,-2.57,100.0,14.29,14.29,128.57,-2.57,14.0,60.9,-50.0,100.0,100.0,100.0,1.0,100.0,12.9,30.4,0.0,0.0,10.298,
2025-03-24,ME,1.79,0.9187,0.97,0.73,0.73,6971023,205515,0.8458,18399,-48.68,down,-20.54,26.12,5.58,-20.54,0,33.92,red,,,,,,unknown,,,5896091.2534,5.9,,3.46,-3.27,-5.29,-2.01,5.58,-20.54,5.0,1.3,-24.54,5.9,22.2,27.7,0.394,50.0,0.8,44.9,1.0,0.49,2.202,
2025-03-24,ENGCQ,0.0173,0.0071,0.045,0.0045,0.0051,138008,27439,0.0064,29,-58.98,down,-28.17,570.42,533.8,-36.62,1,5.03,red,,,,,,unknown,,,883.2512,0.0,,-28.17,-28.17,-28.17,-28.17,533.8,-36.62,5.0,50.0,-88.67,100.0,100.0,100.0,1.0,100.0,1.5,0.0,0.0,0.0,3.803,
2025-03-25,ENGCQ,0.0051,0.025,0.045,0.005,0.0099,71020,138008,0.0071,25,391.18,up,-60.48,159.68,79.64,-80.04,1,0.51,red,,,,,,unknown,,,504.242,0.0,,-79.28,-60.56,-60.56,-60.56,79.28,-80.08,1.0,6.7,-78.0,100.0,100.0,100.0,1.0,100.0,12.3,13.3,0.0,0.0,13.413,
2025-03-25,TNON,0.9781,4.31,5.85,3.27,3.75,291731057,18158913,3.9808,1369971,340.65,up,-12.99,59.86,35.73,-24.13,0,16.07,red,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,3841,8795193.003600001,11106444.0,XNAS,CS,11.11,8.8,1161322991.7056,1161.32,26.27,15.31,13.92,-6.62,-13.23,35.73,-24.13,12.0,3.1,-34.7,31.2,30.0,38.4,0.138,80.6,21.3,50.5,3.0,18.9,7.531,
2025-03-25,GSDT,0.2,0.4,0.4,0.2,0.28,99386,111622,0.3153,20,100.0,up,-30.0,50.0,0.0,-50.0,1,0.89,red,,,,,OTC Link,CS,,,31336.405800000004,0.03,,-50.0,-30.0,-30.0,-30.0,0.0,-50.0,0.0,0.0,-30.0,100.0,100.0,100.0,1.0,100.0,40.0,8.3,0.0,0.0,0.625,
2025-03-25,BYDMF,0.027,0.0514,0.0589,0.025,0.031,419620,164801,0.0338,56,90.37,up,-39.69,65.95,14.59,-51.36,1,2.55,red,,,,,OTC Link,OS,,,14183.155999999999,0.01,,-45.72,-38.13,-23.54,-39.69,14.59,-51.36,2.0,4.9,-47.37,100.0,72.1,100.0,1.0,100.0,17.7,4.9,0.0,0.0,5.856,
2025-03-25,POAI,1.115,2.1,2.6,1.51,1.69,153455834,36087,2.0933,576473,88.34,up,-19.52,51.9,23.81,-28.1,0,4252.39,red,,,,,,unknown,,,321229097.3122,321.23,,-6.16,-12.14,-12.38,5.2,23.81,-28.1,66.0,16.9,-35.36,59.9,19.7,49.3,0.077,42.7,15.7,50.5,1.0,2.83,3.736,
2025-03-25,DATS,2.16,3.71,5.93,2.96,3.78,143616828,138966,4.4148,662914,71.76,up,1.89,80.05,59.84,-20.22,0,1033.47,green,,,,,,unknown,,,634039572.2543999,634.04,,-13.75,-12.37,37.2,56.87,59.84,-20.22,59.0,15.1,-36.26,48.4,27.6,59.4,0.038,75.1,27.6,47.4,0.0,0.0,7.212,
2025-03-25,DM,2.27,3.86,4.54,3.72,4.52,53773657,168039,4.3012,284853,70.04,up,17.1,21.24,17.62,-3.63,0,320.01,green,,,,,,unknown,,,231291253.48839998,231.29,,3.11,14.25,5.7,13.73,17.62,-3.63,309.0,79.2,-0.55,8.8,39.8,57.4,0.086,96.3,97.0,52.6,0.0,0.0,4.352,
2025-03-25,ALDS,0.0158,0.024,0.025,0.02,0.024,108525,95700,0.0234,8,52.38,up,0.0,20.83,4.17,-16.67,0,1.13,doji,,,,,OTC Link,CS,,,2539.485,0.0,,-16.67,0.0,0.0,0.0,4.17,-16.67,2.0,33.3,-4.0,48.8,100.0,100.0,1.0,100.0,80.0,0.0,0.0,0.0,2.222,
2025-03-25,ALMS,3.775,5.7,5.7,3.92,4.0,13330933,209199,5.4955,122079,50.99,up,-29.82,31.23,0.0,-31.23,0,63.72,red,PHARMACEUTICAL PREPARATIONS,2834,3503814374.3,97208495.0,XNAS,CS,97.21,3503.81,73260142.3015,73.26,0.14,-20.0,-18.68,-26.67,-26.67,0.0,-31.23,0.0,0.0,-30.0,92.5,53.2,65.8,0.11,86.5,3.9,40.6,0.0,0.0,2.897,
2025-03-25,SWISF,0.0215,0.031,0.031,0.0217,0.024,208877,167319,0.0242,14,44.19,up,-22.58,30.0,0.0,-30.0,0,1.25,red,,,,,OTC Link,OS,,,5054.8234,0.01,,-25.16,-22.58,-22.58,-22.58,0.0,-30.0,0.0,0.0,-22.58,97.9,100.0,100.0,1.0,100.0,24.7,12.5,0.0,0.0,4.435,
2025-03-25,XTMIF,0.024,0.0343,0.036,0.0311,0.0312,173800,17500,0.033,21,42.92,up,-9.18,14.29,4.96,-9.33,0,9.93,red,,,,,OTC Link,OS,,,5735.400000000001,0.01,,-9.33,-9.04,-9.04,-9.04,4.96,-9.33,2.0,11.8,-13.33,31.1,100.0,100.0,1.0,100.0,2.0,5.9,0.0,0.0,0.669,
2025-03-25,BIOLQ,0.011,0.0156,0.02,0.01,0.015,453788,17655,0.0146,65,41.3,up,-3.85,64.1,28.21,-35.9,1,25.7,red,,,,,OTC Link,CS,,,6625.3048,0.01,,-17.31,-13.46,-3.85,-3.85,28.21,-35.9,2.0,10.5,-25.0,100.0,100.0,100.0,1.0,100.0,50.0,21.1,0.0,0.0,3.239,
2025-03-25,CUTRQ,0.0104,0.0145,0.0145,0.006,0.0109,1261315,279011,0.0079,134,39.42,up,-25.17,58.62,0.0,-58.62,1,4.52,red,,,,,,unknown,,,9964.388500000001,0.01,,-33.79,-51.03,-44.83,-24.83,0.0,-58.62,0.0,0.0,-24.83,100.0,90.4,100.0,1.0,100.0,57.6,3.5,0.0,0.0,2.092,
2025-03-25,TOYRF,0.017,0.0233,0.0233,0.0233,0.0233,100130,8200,0.0233,5,37.06,up,0.0,0.0,0.0,0.0,0,12.21,doji,,,,,OTC Link,OS,,,2333.029,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2025-03-25,AVCRF,0.032,0.0436,0.0436,0.0278,0.0408,84000,189000,0.0408,10,36.19,up,-6.38,36.21,0.0,-36.21,1,0.44,red,,,,,OTC Link,OS,,,3427.2000000000003,0.0,,-7.34,-6.42,-6.42,-6.42,0.0,-36.24,0.0,0.0,-6.42,100.0,100.0,100.0,1.0,100.0,82.3,0.0,0.0,0.0,0.0,
